Postnummer,Poststedsnavn,Kategori,Primærkommunenummer,Primærkommunenavn,Primærfylkenummer,Primærfylke,X_gateadresser,Y_gateadresser,X_postbokser,Y_postbokser,Latitude_gateadresser,Longitude_gateadresser,Latitude_postbokser,Longitude_postbokser
1672,KRÅKERØY,G,3107,FREDRIKSTAD,31,ØSTFOLD,6569370,268018,,,59.1998013124475,10.9370074486194,,
1673,KRÅKERØY,G,3107,FREDRIKSTAD,31,ØSTFOLD,6568777,268044,,,59.1945035469798,10.9380931448559,,
1675,KRÅKERØY,G,3107,FREDRIKSTAD,31,ØSTFOLD,6566769,267653,,,59.176302565357,10.9334068441511,,
1676,KRÅKERØY,G,3107,FREDRIKSTAD,31,ØSTFOLD,6563571,267194,,,59.147404474365,10.9288074060275,,
1678,KRÅKERØY,G,3107,FREDRIKSTAD,31,ØSTFOLD,6569845,266455,,,59.2031990038296,10.9092036259074,,
1679,KRÅKERØY,G,3107,FREDRIKSTAD,31,ØSTFOLD,6568354,265830,,,59.1894991734878,10.8998917346553,,
1680,SKJÆRHALDEN,G,3110,HVALER,31,ØSTFOLD,6549618,272557,,,59.0253019511827,11.0367925274408,,
1682,SKJÆRHALDEN,P,3110,HVALER,31,ØSTFOLD,,,6549956,272352,,,59.0282209734509,11.0328810500411
1683,VESTERØY,P,3110,HVALER,31,ØSTFOLD,,,6555926,267368,,,59.0790165732814,10.9399613768396
1684,VESTERØY,G,3110,HVALER,31,ØSTFOLD,6558928,265482,,,59.1048743434578,10.9039329628499,,
1690,HERFØL,G,3110,HVALER,31,ØSTFOLD,6546902,273452,,,59.0014438036973,11.0551352999653,,
1692,NEDGÅRDEN,G,3110,HVALER,31,ØSTFOLD,6548243,274473,,,59.0139980417297,11.0714945842012,,
1701,SARPSBORG,P,3105,SARPSBORG,31,ØSTFOLD,,,6578079,278288,,,59.2833201743907,11.107493068105
1702,SARPSBORG,P,3105,SARPSBORG,31,ØSTFOLD,,,6578079,278288,,,59.2833201743907,11.107493068105
1703,SARPSBORG,P,3105,SARPSBORG,31,ØSTFOLD,,,6578079,278288,,,59.2833201743907,11.107493068105
1704,SARPSBORG,P,3105,SARPSBORG,31,ØSTFOLD,,,6577898,278764,,,59.2819476869461,11.1160127057777
1705,SARPSBORG,P,3105,SARPSBORG,31,ØSTFOLD,,,6578649,276893,,,59.2876935514461,11.0824801921135
1706,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6577920,278873,,,59.2822017857712,11.1178987295177,,
1707,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6578459,278619,,,59.2868981625476,11.1129001084628,,
1708,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6586600,278553,,,59.3598026676163,11.1033928998463,,
1709,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6579796,278480,,,59.2988042896551,11.109096882606,,
1710,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6579406,277892,,,59.2950016205291,11.0991971718454,,
1711,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6578132,277155,,,59.283199708965,11.0876005055154,,
1712,GRÅLUM,G,3105,SARPSBORG,31,ØSTFOLD,6579364,275814,,,59.2935287451268,11.0628449588434,,
1713,GRÅLUM,P,3105,SARPSBORG,31,ØSTFOLD,,,6579442,275919,,,59.294283204281,11.0646031228962
1714,GRÅLUM,B,3105,SARPSBORG,31,ØSTFOLD,6582112,273683,6579442,275919,59.3170118791093,11.0226469461971,59.294283204281,11.0646031228962
1715,YVEN,G,3105,SARPSBORG,31,ØSTFOLD,6577830,275836,,,59.2797972165234,11.0648191811261,,
1718,GREÅKER,G,3105,SARPSBORG,31,ØSTFOLD,6576395,274045,,,59.2659887407255,11.0349620676245,,
1719,GREÅKER,G,3105,SARPSBORG,31,ØSTFOLD,6577274,273934,,,59.273804211393,11.032102536943,,
1720,GREÅKER,P,3105,SARPSBORG,31,ØSTFOLD,,,6576536,272810,,,59.2665909201353,11.0132032255555
1721,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6577602,278780,,,59.2793040048788,11.1165952984703,,
1722,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6576884,276933,,,59.2719015185845,11.0849990311724,,
1723,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6577939,277966,,,59.2818969683555,11.1019985945279,,
1724,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6577245,277811,,,59.2755977348927,11.0999968654004,,
1725,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6577588,277489,,,59.2785016147993,11.094007699389,,
1726,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6578942,279715,,,59.2917979544822,11.1316014363966,,
1727,SARPSBORG,G,3105,SARPSBORG,31,ØSTFOLD,6580226,279133,,,59.3029985796964,11.1200967366429,,
1730,ISE,G,3105,SARPSBORG,31,ØSTFOLD,6579606,284828,,,59.3003804662151,11.2205004639994,,
1733,HAFSLUNDSØY,P,3105,SARPSBORG,31,ØSTFOLD,,,6578873,280772,,,59.2917289936283,11.1501845194869
1734,HAFSLUNDSØY,G,3105,SARPSBORG,31,ØSTFOLD,6578898,280666,,,59.2918980286116,11.1483026045435,,
1735,VARTEIG,G,3105,SARPSBORG,31,ØSTFOLD,6585275,283309,,,59.3504008052982,11.18819582293,,
1738,BORGENHAUGEN,G,3105,SARPSBORG,31,ØSTFOLD,6576477,280787,,,59.2702686182508,11.1528732970361,,
1739,BORGENHAUGEN,G,3105,SARPSBORG,31,ØSTFOLD,6576025,282159,,,59.2669269533319,11.1773436214075,,
1740,BORGENHAUGEN,P,3105,SARPSBORG,31,ØSTFOLD,,,6576219,281567,,,59.2683601613649,11.1667866056412
1742,KLAVESTADHAUGEN,P,3105,SARPSBORG,31,ØSTFOLD,,,6576219,281567,,,59.2683601613649,11.1667866056412
1743,KLAVESTADHAUGEN,G,3105,SARPSBORG,31,ØSTFOLD,6574614,282190,,,59.2542999121937,11.1793037716772,,
1745,SKJEBERG,P,3105,SARPSBORG,31,ØSTFOLD,,,6576219,281567,,,59.2683601613649,11.1667866056412
1746,SKJEBERG,G,3105,SARPSBORG,31,ØSTFOLD,6569258,282624,,,59.206530650606,11.1922562791252,,
1747,SKJEBERG,G,3105,SARPSBORG,31,ØSTFOLD,6569924,281136,,,59.2117332811384,11.1655886233402,,
1751,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6559628,293426,,,59.1256184112814,11.3901429289318
1752,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6559628,293426,,,59.1256184112814,11.3901429289318
1753,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6559628,293426,,,59.1256184112814,11.3901429289318
1754,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6559628,293426,,,59.1256184112814,11.3901429289318
1757,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6559628,293426,,,59.1256184112814,11.3901429289318
1759,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6559120,292679,,,59.1207022743376,11.3776005662758
1760,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6561006,292704,,,59.1376177426561,11.3762492335059
1761,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6558787,294478,,,59.1185899167432,11.4092743217759
1762,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6561253,294248,,,59.1405810394675,11.4029456905619
1763,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6566948,290867,,,59.1899715899188,11.3385181583908,,
1764,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6565730,301332,,,59.1840799250442,11.5224477619426,,
1765,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6555076,295861,,,59.0859931305061,11.4368393222341,,
1766,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6552119,298216,,,59.0606090065017,11.4805716543209,,
1767,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6559068,293351,,,59.1205629298506,11.3893640926818,,
1768,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6558209,293630,,,59.1129993016372,11.3950373369379,,
1769,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6558223,294039,,,59.1133227807999,11.4021524437331,,
1771,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6559256,292681,,,59.1219221517607,11.3775066148625,,
1772,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6559679,293888,,,59.1262994720267,11.3981497987918,,
1776,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6559523,293262,,,59.1245977148291,11.3873828401041,,
1777,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6560136,293628,,,59.1302694333858,11.3931855705759,,
1778,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6560172,293045,,,59.130308979486,11.3829857470591,,
1779,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6561251,292977,,,59.1399464906063,11.3807785248073,,
1781,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6560331,292027,,,59.1312377438388,11.365084030599,,
1782,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6561087,292823,,,59.1384016699296,11.3782479086217,,
1783,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6560552,291363,,,59.1328933941048,11.3532951112003,,
1784,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6561220,293512,,,59.1399286642052,11.3901392747948,,
1785,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6561281,294384,,,59.140897753434,11.4052915495561,,
1786,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6560043,294604,,,59.1299080584417,11.410291838038,,
1787,HALDEN,P,3101,HALDEN,31,ØSTFOLD,,,6559320,288667,,,59.1205221207758,11.307475036331
1788,HALDEN,G,3101,HALDEN,31,ØSTFOLD,6559381,288855,,,59.1211620720096,11.3106931475061,,
1789,BERG I ØSTFOLD,G,3101,HALDEN,31,ØSTFOLD,6563288,285169,,,59.1543293818945,11.2426081144006,,
1790,TISTEDAL,P,3101,HALDEN,31,ØSTFOLD,,,6559120,292679,,,59.1207022743376,11.3776005662758
1791,TISTEDAL,G,3101,HALDEN,31,ØSTFOLD,6560635,296264,,,59.1360121509517,11.4386870563155,,
1792,TISTEDAL,G,3101,HALDEN,31,ØSTFOLD,6559552,296483,,,59.1264098645095,11.4435143143523,,
1793,TISTEDAL,G,3101,HALDEN,31,ØSTFOLD,6558543,295640,,,59.1169622564805,11.4297579153361,,
1794,SPONVIKA,G,3101,HALDEN,31,ØSTFOLD,6556469,284050,,,59.0926575062438,11.2298142625188,,
1796,KORNSJØ,G,3101,HALDEN,31,ØSTFOLD,6537602,308417,,,58.9351600556228,11.670735619899,,
1798,AREMARK,G,3124,AREMARK,31,ØSTFOLD,6572177,310830,,,59.2462169025368,11.6827651536382,,
1799,AREMARK,P,3124,AREMARK,31,ØSTFOLD,,,6569286,311527,,,59.2206086493806,11.6974727641915
1801,ASKIM,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6611136,283582,,,59.5822564294219,11.1667999138116
1802,ASKIM,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6611136,283582,,,59.5822564294219,11.1667999138116
1803,ASKIM,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6610318,284974,,,59.5756454662914,11.1922209614137
1804,SPYDEBERG,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6615140,278685,,,59.6155637168811,11.0761135228955
1805,TOMTER,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6620200,274800,,,59.6588134389281,11.0020311577193
1806,SKIPTVET,P,3116,SKIPTVET,31,ØSTFOLD,,,6598850,282715,,,59.4717275660743,11.1640262565314
1807,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6612016,284074,,,59.5903954869146,11.1745951732489,,
1808,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6612668,284582,,,59.5964995063869,11.182908842092,,
1809,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6611403,284452,,,59.5850982125157,11.1818980624215,,
1811,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6610769,284410,,,59.5793959801998,11.1818006875183,,
1812,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6612315,285093,,,59.5935997884366,11.1922983422373,,
1813,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6610556,283464,,,59.5769986852665,11.165307574166,,
1814,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6612444,285185,,,59.5948029357164,11.1937933993534,,
1815,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6610880,281546,,,59.5789038808733,11.1310970777717,,
1816,SKIPTVET,G,3116,SKIPTVET,31,ØSTFOLD,6598575,282595,,,59.4692014936581,11.1621930785296,,
1820,SPYDEBERG,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6615279,279230,,,59.6170975442563,11.0856049799167,,
1821,SPYDEBERG,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6615969,279270,,,59.6233002885367,11.0855920530323,,
1823,KNAPSTAD,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6616291,275847,,,59.6243605694697,11.0247160014365,,
1825,TOMTER,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6620256,274401,,,59.659099295571,10.9949079261546,,
1827,HOBØL,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6609481,265043,,,59.557427706569,10.841234913226,,
1828,HOBØL,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6609576,265259,,,59.5583997678826,10.8449414574895
1830,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6611241,283390,,,59.5830977576272,11.1633007874759,,
1831,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6611188,282776,,,59.5823042960569,11.1525080865847,,
1832,ASKIM,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6612215,281618,,,59.5909022471901,11.1309935566367,,
1833,ASKIM,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6611136,283582,,,59.5822564294219,11.1667999138116
1850,MYSEN,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6607429,292376,,,59.5534971751,11.3258057487918,,
1851,MYSEN,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6607300,292334,,,59.5523203154309,11.3251903725282
1852,MYSEN,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6606258,295002,,,59.5442973736952,11.3732972033616,,
1859,SLITU,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6610604,288905,,,59.580211282572,11.261374429765,,
1860,TRØGSTAD,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6617161,292355,,,59.6406981222126,11.3158937615879,,
1861,TRØGSTAD,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6617138,292389,,,59.6405089411037,11.3165181650531
1866,BÅSTAD,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6624118,291589,,,59.7026575677742,11.2954546172643,,
1867,BÅSTAD,P,3118,INDRE ØSTFOLD,31,ØSTFOLD,,,6624366,291532,,,59.7048513097815,11.2941979724834
1870,ØRJE,G,3122,MARKER,31,ØSTFOLD,6598278,310849,,,59.480220479795,11.6601610104019,,
1871,ØRJE,P,3122,MARKER,31,ØSTFOLD,,,6598324,310933,,,59.4806707058981,11.6616005398034
1875,OTTEID,G,3122,MARKER,31,ØSTFOLD,6583810,313030,,,59.3514890513187,11.7112098909328,,
1878,HÆRLAND,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6606987,297950,,,59.5522641301009,11.4246395337127,,
1880,EIDSBERG,G,3118,INDRE ØSTFOLD,31,ØSTFOLD,6603038,290879,,,59.5134032395038,11.30369447706,,
1890,RAKKESTAD,G,3120,RAKKESTAD,31,ØSTFOLD,6593084,292696,,,59.4251012785317,11.3453911329946,,
1891,RAKKESTAD,P,3120,RAKKESTAD,31,ØSTFOLD,,,6593126,292530,,,59.4253958314731,11.3424309455814
1892,DEGERNES,G,3120,RAKKESTAD,31,ØSTFOLD,6584858,296643,,,59.3533020043319,11.422599725056,,
1893,DEGERNES,P,3120,RAKKESTAD,31,ØSTFOLD,,,6593126,292530,,,59.4253958314731,11.3424309455814
1894,RAKKESTAD,G,3120,RAKKESTAD,31,ØSTFOLD,6590722,293244,,,59.4042029659923,11.3573060115963,,
1900,FETSUND,G,3205,LILLESTRØM,32,AKERSHUS,6649253,285245,,,59.9246274052215,11.1571043426007,,
1901,FETSUND,P,3205,LILLESTRØM,32,AKERSHUS,,,6649577,285614,,,59.9277222012813,11.1633544881519
1903,GAN,G,3205,LILLESTRØM,32,AKERSHUS,6644229,288504,,,59.8812976424001,11.2203980764698,,
1910,ENEBAKKNESET,G,3205,LILLESTRØM,32,AKERSHUS,6634431,289720,,,59.7941262134552,11.2519672496687,,
1911,FLATEBY,G,3220,ENEBAKK,32,AKERSHUS,6639249,283864,,,59.8342798155345,11.1428696337889,,
1912,ENEBAKK,G,3220,ENEBAKK,32,AKERSHUS,6631187,283655,,,59.7619415773088,11.1475009775138,,
1914,YTRE ENEBAKK,G,3220,ENEBAKK,32,AKERSHUS,6628047,277008,,,59.7302956573148,11.0328023397424,,
1916,FLATEBY,P,3220,ENEBAKK,32,AKERSHUS,,,6639258,283609,,,59.8342271984808,11.1383216250083
1917,YTRE ENEBAKK,P,3220,ENEBAKK,32,AKERSHUS,,,6627285,277959,,,59.7239786196356,11.0504805726738
1920,SØRUMSAND,G,3205,LILLESTRØM,32,AKERSHUS,6655714,290245,,,59.9850918366684,11.2397879907688,,
1921,SØRUMSAND,P,3205,LILLESTRØM,32,AKERSHUS,,,6655903,290386,,,59.9868571425622,11.2421170971808
1923,SØRUM,G,3205,LILLESTRØM,32,AKERSHUS,6659710,289784,,,60.0206599343213,11.2274641761105,,
1924,SØRUM,P,3205,LILLESTRØM,32,AKERSHUS,,,6659726,289776,,,60.0207991965237,11.2273046118028
1925,BLAKER,G,3205,LILLESTRØM,32,AKERSHUS,6654475,297038,,,59.9773968689799,11.3624926277305,,
1926,BLAKER,P,3205,LILLESTRØM,32,AKERSHUS,,,6654490,297034,,,59.9775293139047,11.362406345043
1927,RÅNÅSFOSS,G,3228,NES,32,AKERSHUS,6660441,295546,,,60.0301187718256,11.3298909142972,,
1928,AULI,P,3228,NES,32,AKERSHUS,,,6660809,296744,,,60.0340111932194,11.3509808251715
1929,AULI,G,3228,NES,32,AKERSHUS,6660808,296745,,,60.0340027272969,11.3509997250314,,
1930,AURSKOG,G,3226,AURSKOG-HØLAND,32,AKERSHUS,6648594,301571,,,59.9269020606778,11.4491980048698,,
1931,AURSKOG,P,3226,AURSKOG-HØLAND,32,AKERSHUS,,,6648621,301454,,,59.9270877130666,11.4470831284609
1940,BJØRKELANGEN,G,3226,AURSKOG-HØLAND,32,AKERSHUS,6643434,307730,,,59.8835701441266,11.5639623370768,,
1941,BJØRKELANGEN,P,3226,AURSKOG-HØLAND,32,AKERSHUS,,,6643354,307874,,,59.882920090978,11.5666044002874
1950,RØMSKOG,G,3226,AURSKOG-HØLAND,32,AKERSHUS,6627199,320479,,,59.7437543587095,11.8053421336232,,
1951,RØMSKOG,P,3226,AURSKOG-HØLAND,32,AKERSHUS,,,6627458,320678,,,59.7461624411426,11.8086554502007
1954,SETSKOG,G,3226,AURSKOG-HØLAND,32,AKERSHUS,6636647,316238,,,59.8265999268689,11.7217071597058,,
1960,LØKEN,G,3226,AURSKOG-HØLAND,32,AKERSHUS,6634080,301434,,,59.7967580068047,11.4606138381681,,
1961,LØKEN,P,3226,AURSKOG-HØLAND,32,AKERSHUS,,,6633908,301773,,,59.7953787375993,11.4668062706891
1963,FOSSER,G,3226,AURSKOG-HØLAND,32,AKERSHUS,6636556,303042,,,59.8197168177847,11.4868762224419,,
1970,HEMNES,G,3226,AURSKOG-HØLAND,32,AKERSHUS,6625651,300681,,,59.7208527696661,11.4552443828481,,
1971,HEMNES,P,3226,AURSKOG-HØLAND,32,AKERSHUS,,,6633908,301773,,,59.7953787375993,11.4668062706891
2000,LILLESTRØM,G,3205,LILLESTRØM,32,AKERSHUS,6653236,279923,,,59.9575018083947,11.0578908174458,,
2001,LILLESTRØM,P,3205,LILLESTRØM,32,AKERSHUS,,,6652666,279190,,,59.9520034361092,11.0454067182885
2003,LILLESTRØM,G,3205,LILLESTRØM,32,AKERSHUS,6653813,279040,,,59.9621977104374,11.0415006663551,,
2004,LILLESTRØM,G,3205,LILLESTRØM,32,AKERSHUS,6652912,279979,,,59.9546293116413,11.0592362750444,,
2005,RÆLINGEN,G,3224,RÆLINGEN,32,AKERSHUS,6652106,278260,,,59.9464875233928,11.0293983196167,,
2006,LØVENSTAD,G,3224,RÆLINGEN,32,AKERSHUS,6651088,278037,,,59.9372484673911,11.0265092060379,,
2007,KJELLER,G,3205,LILLESTRØM,32,AKERSHUS,6655077,279464,,,59.9737478710772,11.0477248297296,,
2008,FJERDINGBY,G,3224,RÆLINGEN,32,AKERSHUS,6649459,280147,,,59.9237865000181,11.065908046226,,
2009,NORDBY,G,3224,RÆLINGEN,32,AKERSHUS,6642871,281332,,,59.8653979357587,11.0939994744271,,
2010,STRØMMEN,G,3205,LILLESTRØM,32,AKERSHUS,6652100,277020,,,59.945764580565,11.007263329083,,
2011,STRØMMEN,P,3205,LILLESTRØM,32,AKERSHUS,,,6652260,276967,,,59.947169098553,11.0061443360574
2012,LILLESTRØM,P,3205,LILLESTRØM,32,AKERSHUS,,,6652666,279190,,,59.9520034361092,11.0454067182885
2013,SKJETTEN,G,3205,LILLESTRØM,32,AKERSHUS,6655104,276991,,,59.9726571911796,11.0035014761714,,
2014,BLYSTADLIA,G,3224,RÆLINGEN,32,AKERSHUS,6650382,278631,,,59.9312436612387,11.0378685557792,,
2015,LEIRSUND,G,3205,LILLESTRØM,32,AKERSHUS,6657512,281832,,,59.9968235803404,11.0874690633618,,
2016,FROGNER,G,3205,LILLESTRØM,32,AKERSHUS,6660554,282871,,,60.0246252876607,11.1028415194002,,
2017,FROGNER,P,3205,LILLESTRØM,32,AKERSHUS,,,6660649,282680,,,60.0253753211634,11.099322162938
2018,LØVENSTAD,P,3224,RÆLINGEN,32,AKERSHUS,,,6651128,277762,,,59.9374585910376,11.0215571133052
2019,SKEDSMOKORSET,G,3205,LILLESTRØM,32,AKERSHUS,6657106,278863,,,59.991600758028,11.0348078550326,,
2020,SKEDSMOKORSET,G,3205,LILLESTRØM,32,AKERSHUS,6658558,278837,,,60.004593427831,11.0327836346017,,
2021,SKEDSMOKORSET,P,3205,LILLESTRØM,32,AKERSHUS,,,6658004,279323,,,59.9998919868539,11.0420710150086
2022,GJERDRUM,G,3230,GJERDRUM,32,AKERSHUS,6666017,279381,,,60.0717015941558,11.0345014149288,,
2023,SKEDSMOKORSET,P,3205,LILLESTRØM,32,AKERSHUS,,,6656530,278446,,,59.9862166984421,11.0279708581789
2024,GJERDRUM,P,3230,GJERDRUM,32,AKERSHUS,,,6665960,279360,,,60.0711797060168,11.0341863922115
2025,FJERDINGBY,P,3224,RÆLINGEN,32,AKERSHUS,,,6652106,278260,,,59.9464875233928,11.0293983196167
2026,SKJETTEN,P,3205,LILLESTRØM,32,AKERSHUS,,,6652260,276967,,,59.947169098553,11.0061443360574
2027,KJELLER,P,3205,LILLESTRØM,32,AKERSHUS,,,6653959,280377,,,59.9642209078771,11.0652316547249
2028,LILLESTRØM,P,3205,LILLESTRØM,32,AKERSHUS,,,6653244,278756,,,59.9569482031622,11.0370366107198
2029,RÆLINGEN,P,3224,RÆLINGEN,32,AKERSHUS,,,6652106,278260,,,59.9464875233928,11.0293983196167
2030,NANNESTAD,G,3238,NANNESTAD,32,AKERSHUS,6682733,279508,,,60.2215032007994,11.0186919657204,,
2031,NANNESTAD,P,3238,NANNESTAD,32,AKERSHUS,,,6682960,279864,,,60.2237289952007,11.0248554513533
2032,MAURA,G,3238,NANNESTAD,32,AKERSHUS,6686821,280401,,,60.2586033097105,11.0303367911655,,
2033,ÅSGREINA,G,3238,NANNESTAD,32,AKERSHUS,6677975,277463,,,60.1777744384693,10.9870869988417,,
2034,HOLTER,G,3238,NANNESTAD,32,AKERSHUS,6673238,279230,,,60.1363027185158,11.0239958952699,,
2035,HOLTER,P,3238,NANNESTAD,32,AKERSHUS,,,6673172,279216,,,60.1357039673672,11.0238159170032
2036,MAURA,P,3238,NANNESTAD,32,AKERSHUS,,,6686764,280680,,,60.2582432223271,11.0354279473177
2040,KLØFTA,G,3209,ULLENSAKER,32,AKERSHUS,6665939,285153,,,60.0740686371378,11.1380528326988,,
2041,KLØFTA,P,3209,ULLENSAKER,32,AKERSHUS,,,6666170,285136,,,60.0761291993156,11.1375057367507
2050,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6673587,287657,,,60.1438930045186,11.1749975381075,,
2051,JESSHEIM,P,3209,ULLENSAKER,32,AKERSHUS,,,6673538,287059,,,60.1431429265337,11.164304911667
2052,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6672862,289591,,,60.1383975618343,11.2104941698853,,
2053,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6672732,288359,,,60.1365969727551,11.1884977068706,,
2054,MOGREINA,G,3209,ULLENSAKER,32,AKERSHUS,6683052,287784,,,60.2287556150971,11.167395037099,,
2055,NORDKISA,G,3209,ULLENSAKER,32,AKERSHUS,6677967,292804,,,60.1857791918219,11.2630200033131,,
2056,ALGARHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6673352,291970,,,60.1440053555999,11.252732779472,,
2057,JESSHEIM,P,3209,ULLENSAKER,32,AKERSHUS,,,6673484,288521,,,60.1434181352361,11.1906276589112
2058,SESSVOLLMOEN,G,3209,ULLENSAKER,32,AKERSHUS,6683712,286569,,,60.2340335436983,11.1448147151983,,
2060,GARDERMOEN,G,3209,ULLENSAKER,32,AKERSHUS,6679406,283793,,,60.1939956330221,11.0993972912322,,
2061,GARDERMOEN,P,3209,ULLENSAKER,32,AKERSHUS,,,6679276,283385,,,60.1926146343031,11.0921951611936
2062,JESSHEIM,P,3209,ULLENSAKER,32,AKERSHUS,,,6673538,287059,,,60.1431429265337,11.164304911667
2063,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6673359,286798,,,60.1414032367467,11.1598030679264,,
2066,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6674036,287427,,,60.1477960521037,11.1703969448631,,
2067,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6674921,285843,,,60.1548975520342,11.1410053997844,,
2068,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6675074,287816,,,60.1572977075437,11.176305503328,,
2069,JESSHEIM,G,3209,ULLENSAKER,32,AKERSHUS,6675013,288302,,,60.1570033311491,11.1851042568689,,
2070,RÅHOLT,G,3240,EIDSVOLL,32,AKERSHUS,6688174,288726,,,60.2751331601302,11.1790132520975,,
2071,RÅHOLT,P,3240,EIDSVOLL,32,AKERSHUS,,,6689188,288397,,,60.2840463441245,11.1720157888396
2072,DAL,G,3240,EIDSVOLL,32,AKERSHUS,6685461,289853,,,60.2514110068307,11.2021639559935,,
2073,BØN,G,3240,EIDSVOLL,32,AKERSHUS,6689907,289915,,,60.2912754118331,11.1986574404184,,
2074,EIDSVOLL VERK,G,3240,EIDSVOLL,32,AKERSHUS,6691139,288244,,,60.3014452473554,11.1672067935642,,
2076,DAL,P,3240,EIDSVOLL,32,AKERSHUS,,,6689188,288397,,,60.2840463441245,11.1720157888396
2080,EIDSVOLL,G,3240,EIDSVOLL,32,AKERSHUS,6694067,293639,,,60.3304563899782,11.2616095482098,,
